Year,rate,averageRating,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Movie release year,startYear,Primary Country,Adjusted_Revenue,Log_Revenue
1954.0,9.600528847283188,6.9,72317,/m/0jhpk,Creature from the black lagoon,1300000.0,80.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Monster movie', 'Science Fiction', 'Horror', 'Adventure', 'Creature Film', 'Black-and-white']",1954,1954,United States of America,12480687.501468144,14.077875591662238
1999.0,1.5515289764742644,7.1,587265,/m/02ssvp,Audition,131296.0,113.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Thriller', 'Japanese Movies', 'World cinema', 'Mystery', 'Drama', 'Horror']",1999,1999,Japan,203709.548495165,11.785217211591169
1984.0,2.4891227532456845,7.0,9461535,/m/0289s_h,The hit,876775.0,98.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United Kingdom'],"['Crime Fiction', 'Thriller', 'Drama']",1984,1984,United Kingdom,2182400.601976985,13.684006822538487
1952.0,9.745074409607884,6.7,3674173,/m/09tqzj,The thief,1000000.0,85.0,{},['United States of America'],"['Crime Fiction', 'Drama', 'Film noir']",1952,1952,United States of America,9745074.409607884,13.815511557963774
1992.0,1.84414494814411,8.5,183619,/m/0192hw,Baraka,1332110.0,96.0,{},['United States of America'],"['Nature', 'Experimental film', 'Avant-garde', 'Documentary', 'Anthropology', 'Essay Film']",1992,1992,United States of America,2456603.92687225,14.102275459943776
2004.0,1.3674342462350548,7.0,1683542,/m/05n3nd,Imaginary heroes,291118.0,112.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Belgium', 'Germany']","['LGBT', 'Coming of age', 'Family Drama', 'Comedy-drama', 'Drama', 'Black comedy']",2004,2004,United States of America,398084.7228954567,12.581487397270523
2009.0,1.2057476095720854,6.6,23632278,/m/06zsf1c,Bunny and the bull,81010.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Indie']",2009,2009,United Kingdom,97677.61385143464,11.302340226903391
1957.0,9.19325813478875,7.6,30086,/m/07dpd,The incredible shrinking man,1430000.0,78.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Science Fiction', 'Horror']",1957,1957,United States of America,13146359.13274791,14.173185701536545
1933.0,19.88312327031557,7.9,16782,/m/048rn,King kong,1856000.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Monster movie', 'Horror', 'Adventure', 'Stop motion', 'Black-and-white', 'Animation', 'Action/Adventure', 'Pre-Code', 'Disaster', 'Action', 'Airplanes and airports']",1933,1933,United States of America,36903076.78970569,14.43393473112124
1997.0,1.6110332157800056,7.7,334156,/m/01x835,Character,713413.0,122.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bv9"": ""Dutch Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","['Belgium', 'Netherlands']","['Crime Fiction', 'Period piece', 'Family Drama', 'Drama', 'World cinema']",1997,1997,Belgium,1149332.039569261,13.477817176048548
2011.0,1.1499607153490712,7.0,31732137,/m/0gl5cx8,The day he arrives,320421.0,79.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],['Drama'],2011,2011,South Korea,368471.56237286475,12.677394155988853
2007.0,1.246559754660881,6.6,13225630,/m/03bzfwy,King of california,1027699.0,93.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Drama', 'Indie', 'Comedy']",2007,2007,United States of America,1281088.2133052328,13.842833853613165
1937.0,17.945238980437416,7.3,4685891,/m/0ch9cn,History is made at night,948500.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Comedy', 'Black-and-white']",1937,1937,United States of America,17021059.17294489,13.762638122652907
2009.0,1.2057476095720854,6.6,26383573,/m/07y_9wb,The greatest,335976.0,99.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Drama', 'Indie']",2009,2009,United States of America,405102.25887359097,12.724797984221418
1957.0,9.19325813478875,7.2,193845,/m/01bj7c,The three faces of eve,1400000.0,91.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Medical fiction']",1957,1957,United States of America,12870561.38870425,14.151983508870947
2007.0,1.246559754660881,6.8,7944229,/m/026kz9h,The hunting party,969869.0,103.0,"{""/m/01841n"": ""Bosnian language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Croatia', 'Bosnia and Herzegovina']","['Thriller', 'Adventure', 'Action/Adventure', 'Drama', 'Comedy', 'Black comedy', 'Action']",2007,2007,United States of America,1208999.662693194,13.784917320879444
1937.0,17.945238980437416,7.7,61531,/m/0gntm,Stage door,1762000.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Ensemble Film', 'Comedy-drama', 'Comedy', 'Black-and-white']",1937,1937,United States of America,31619511.083530728,14.38196065301499
2011.0,1.1499607153490712,7.6,28124033,/m/0cmf203,Life in a day,252788.0,90.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Drama', 'Indie', 'Documentary']",2011,2011,United States of America,290696.269311661,12.440310427649909
1996.0,1.6480869797429456,7.0,3570614,/m/09m812,Different for girls,300645.0,101.0,"{""/m/02h40lc"": ""English Language""}","['France', 'United Kingdom']","['Romantic comedy', 'LGBT', 'Comedy-drama', 'Gay', 'Cult', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romantic drama', 'Romance Film']",1996,1996,France,495489.11002481787,12.613688771872308
2007.0,1.246559754660881,7.2,12165949,/m/02vs16l,The 11th hour,985207.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Culture & Society', 'Environmental Science', 'Social issues', 'Documentary']",2007,2007,United States of America,1228119.3962101827,13.800608065374195
1939.0,18.59043874761204,6.7,17365531,/m/043mkcg,The great man votes,432000.0,72.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1939,1939,United States of America,8031069.538968402,12.976183182038383
2007.0,1.246559754660881,7.0,11642070,/m/02rmgnr,Crazy love,300372.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Documentary']",2007,2007,United States of America,374431.64662699815,12.612780314672866
1937.0,17.945238980437416,6.7,14157327,/m/03cw9lh,Stand-in,617521.0,91.0,{},['United States of America'],"['Screwball comedy', 'Satire', 'Comedy']",1937,1937,United States of America,11081561.920438694,13.33346997437999
2001.0,1.4596416173771387,6.8,2910440,/m/08bzl3,Storytelling,912442.0,83.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Ensemble Film', 'Comedy-drama', 'Satire', 'Drama', 'Comedy', 'Black comedy']",2001,2001,United States of America,1331838.3166428313,13.723880896734293
1998.0,1.5856626139566985,6.9,580960,/m/02s4l6,Velvet goldmine,1053788.0,110.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['LGBT', 'Indie', 'Period piece', 'Musical', 'Drama', 'Music']",1998,1998,United States of America,1670952.2346362013,13.86790279828948
2002.0,1.4366551352137191,6.6,3095818,/m/08r3rb,May,150277.0,93.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'LGBT', 'Horror', 'Psychological thriller', 'Cult', 'Drama', 'Romance Film']",2002,2002,United States of America,215896.22375451206,11.92024219110853
2001.0,1.4596416173771387,7.1,7784121,/m/0kvh3j,Manic,67000.0,100.0,{},['United States of America'],"['Drama', 'Indie']",2001,2001,United States of America,97795.9883642683,11.112462823634855
1957.0,9.19325813478875,7.2,161496,/m/015dkm,A hatful of rain,1500000.0,109.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Melodrama', 'Drama', 'Addiction Drama']",1957,1957,United States of America,13789887.202183124,14.220976332738882
1921.0,14.439719593984192,6.8,21135479,/m/05b_29y,Little lord fauntleroy,900000.0,112.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Silent film', 'Drama', 'Comedy', 'Black-and-white', 'Film adaptation']",1921,1921,United States of America,12995747.634585772,13.710151153416941
1996.0,1.6480869797429456,6.9,524139,/m/02ld66,Bottle rocket,1040879.0,91.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Buddy film', 'Indie', 'Cult', 'Coming of age', 'Comedy']",1996,1996,United States of America,1715459.1273878575,13.855577067177357
1997.0,1.6110332157800056,7.1,16973860,/m/07s7cs5,Bent,496059.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['LGBT', 'Drama', 'War film']",1997,1997,United Kingdom,799167.5259866138,13.114452166132994
1997.0,1.6110332157800056,7.3,3783905,/m/09_tf4,Nil by mouth,266130.0,118.0,"{""/m/02h40lc"": ""English Language""}","['France', 'United Kingdom']","['Crime Fiction', 'Drama', 'Family Drama', 'Social problem film', 'Marriage Drama']",1997,1997,France,428744.2697155329,12.491743947737776
1999.0,1.5515289764742644,6.7,240173,/m/01jvb5,Ride with the devil,635096.0,139.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['War film', 'Period piece', 'Action/Adventure', 'Western', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1999,1999,United States of America,985369.8468428993,13.361533022114346
1951.0,9.930230823390431,7.0,3820793,/m/0b1pxs,He ran all the way,1000000.0,77.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Thriller', 'Drama', 'Film noir', 'Crime Thriller']",1951,1951,United States of America,9930230.823390432,13.815511557963774
2009.0,1.2057476095720854,7.1,18915082,/m/04jm_hq,The messenger,1521261.0,113.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Romance Film', 'Drama', 'War film']",2009,2009,United States of America,1834256.8142852401,14.235050811502557
1993.0,1.790431988489427,6.9,2880294,/m/088rwz,Ruby in paradise,1001437.0,114.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Feminist Film', 'Drama', 'Indie']",1993,1993,United States of America,1793004.8392568864,13.816947525032393
1937.0,17.945238980437416,6.8,19074682,/m/04jlc9b,The firefly,1244000.0,131.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Black-and-white', 'Short Film', 'Musical', 'Romance Film', 'Action', 'Musical Drama', 'Spy']",1937,1937,United States of America,22323877.291664146,14.03384335613946
2007.0,1.246559754660881,7.0,13204790,/m/03byttp,Under the bombs,488227.0,98.0,"{""/m/0jzc"": ""Arabic Language""}",['France'],"['World cinema', 'Road movie', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2007,2007,France,608604.129338818,13.098537788839975
2005.0,1.3224702574807106,6.7,550486,/m/02p2tk,Mirrormask,866999.0,104.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Science Fiction', 'Fantasy Adventure', 'Adventure', 'Family Drama', 'Fantasy', 'Drama', 'Family Film']",2005,2005,United States of America,1146580.3907655186,13.672794255762678
1957.0,9.19325813478875,9.0,92605,/m/0m_tj,12 angry men,1000000.0,96.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1957,1957,United States of America,9193258.13478875,13.815511557963774
2001.0,1.4596416173771387,7.2,980601,/m/03wbkm,Tape,490475.0,83.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Drama', 'Psychological thriller', 'Indie']",2001,2001,United States of America,715917.7222830522,13.103131627126851
2000.0,1.5005115826636986,7.3,10520690,/m/02qgkwb,The day i became a woman,344235.0,80.0,"{""/m/032f6"": ""Persian Language""}",['Iran'],"['Feminist Film', 'Drama', 'Comedy', 'World cinema']",2000,2000,Iran,516528.6046582383,12.749082747644831
1952.0,9.745074409607884,6.6,1735676,/m/05s2bk,My six convicts,1100000.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Comedy-drama', 'Black-and-white', 'Drama', 'Comedy', 'Biographical film', 'Prison']",1952,1952,United States of America,10719581.850568673,13.910821646859095
1988.0,2.186260410006014,6.6,12649366,/m/02wzkj6,The chocolate war,303624.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Teen', 'Film adaptation']",1988,1988,United States of America,663801.130727666,12.623548666304474
1951.0,9.930230823390431,6.9,3105804,/m/08rsh4,The secret of convict lake,1350000.0,83.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Western', 'Action', 'Adventure', 'Crime Drama']",1951,1951,United States of America,13405811.611577082,14.115615891155079
2006.0,1.281463427791386,7.2,5831848,/m/0f7_dk,Wristcutters: a love story,460136.0,88.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Romantic comedy', 'Heaven-Can-Wait Fantasies', 'Indie', 'Fantasy', 'Comedy', 'Drama', 'Black comedy', 'Romance Film']",2006,2006,United States of America,589647.4558102172,13.03927955021085
1939.0,18.59043874761204,7.5,3823100,/m/0b1twg,Wuthering heights,624643.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Costume drama', 'Black-and-white', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",1939,1939,United States of America,11612387.430624628,13.344937166434832
2010.0,1.1867594582402414,7.7,25225244,/m/0cmb2j5,Flipped,1755212.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Romantic drama', 'Romance Film']",2010,2010,United States of America,2083014.4422167707,14.378100775039028
2006.0,1.281463427791386,7.1,5297549,/m/0dd6bf,Bleach: memories of nobody,1228917.0,87.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Fantasy Adventure', 'Anime', 'Fantasy', 'Japanese Movies']",2006,2006,Japan,1574812.1912911066,14.021644665410923
1942.0,15.854017154607122,7.0,1273515,/m/04p53w,One of our aircraft is missing,478939.0,102.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Drama', 'Black-and-white', 'War film']",1942,1942,United Kingdom,7593107.122010381,13.07933060758691
1998.0,1.5856626139566985,6.7,2332290,/m/074dbt,Free enterprise,30229.0,121.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Parody', 'Romance Film', 'Comedy', 'Indie']",1998,1998,United States of America,47932.99515729704,10.316590087773504
2007.0,1.246559754660881,6.7,16660805,/m/03ykfv8,Inside,786180.0,85.0,"{""/m/064_8sq"": ""French Language""}",['France'],"['Horror', 'Psychological thriller', 'Slasher']",2007,2007,France,980020.3479192915,13.574942324799217
2003.0,1.404354970883401,7.1,2339186,/m/074wld,A tale of two sisters,72541.0,115.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Drama', 'Mystery', 'Horror', 'Psychological thriller', 'World cinema']",2003,2003,South Korea,101873.3139428528,11.191920983452134
1998.0,1.5856626139566985,6.6,4335073,/m/0bxq_w,The adventures of sebastian cole,100841.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Indie', 'Comedy-drama', 'Period piece', 'Coming of age', 'Comedy', 'Drama', 'Domestic Comedy']",1998,1998,United States of America,159899.80365400744,11.521310214504622
2007.0,1.246559754660881,7.8,11606319,/m/02rl96j,For the bible tells me so,312751.0,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Culture & Society', 'Indie', 'Documentary']",2007,2007,United States of America,389862.8098299452,12.653165823192802
2009.0,1.2057476095720854,7.2,26562754,/m/0bh8b9f,10 to 11,69913.0,110.0,"{""/m/02hwyss"": ""Turkish Language""}","['France', 'Turkey', 'Germany']","['Drama', 'World cinema']",2009,2009,France,84297.43262801321,11.155021194290347
1996.0,1.6480869797429456,7.1,5589714,/m/0dv0yn,It's my party,622503.0,110.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Drama']",1996,1996,United States of America,1025939.0891509228,13.341505333003166
1953.0,9.66773254921417,6.7,6210573,/m/0fwzfk,The desert rats,1100000.0,88.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['War film', 'Drama', 'Black-and-white', 'Combat Films']",1953,1953,United States of America,10634505.804135587,13.910821646859095
2008.0,1.200924619133797,7.5,21210395,/m/05c23s4,Revanche,192451.0,121.0,"{""/m/06b_j"": ""Russian Language"", ""/m/04306rv"": ""German Language""}",['Austria'],"['Crime Fiction', 'Thriller', 'World cinema', 'Drama', 'Romantic drama', 'Romance Film']",2008,2008,Austria,231119.14387691836,12.167602050967583
1994.0,1.7450604176310205,7.2,9718353,/m/02pq1yv,The browning version,487391.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],['Drama'],1994,1994,United Kingdom,850526.7420096007,13.09682400641523
1995.0,1.697529589135234,7.5,113651,/m/0symg,Dead man,1025488.0,129.0,"{""/m/0dqhd"": ""Cree language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Japan', 'Germany']","['Action/Adventure', 'Japanese Movies', 'Indie', 'Costume drama', 'Period piece', 'Black-and-white', 'Cult', 'Western', 'Fantasy', 'Drama', 'Acid western', 'Action']",1995,1995,United States of America,1740796.223303113,13.840680129962154
2004.0,1.3674342462350548,7.2,11668064,/m/02rnb5q,Modigliani,195378.0,128.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Romania', 'France', 'Italy', 'United Kingdom', 'Germany']","['Biography', 'Indie', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film', 'Biographical film']",2004,2004,United States of America,267166.56816091255,12.182696540962697
2007.0,1.246559754660881,7.2,16099082,/m/03qp445,Chop shop,221227.0,84.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Indie']",2007,2007,United States of America,275772.6748443627,12.306949122897937
1953.0,9.66773254921417,6.7,9143120,/m/027z7rh,The president's lady,1350000.0,96.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Historical fiction', 'Black-and-white', 'Marriage Drama', 'Drama', 'Biopic [feature]', 'Romance Film']",1953,1953,United States of America,13051438.94143913,14.115615891155079
1960.0,8.73224508848206,6.6,22878411,/m/06409ws,Crack in the mirror,1000000.0,97.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Mystery', 'Drama']",1960,1960,United States of America,8732245.08848206,13.815511557963774
2009.0,1.2057476095720854,6.6,19820048,/m/04q95wz,Creation,896298.0,108.0,"{""/m/02h40lc"": ""English Language""}",['United Kingdom'],"['Biographical film', 'Drama', 'Period piece']",2009,2009,United Kingdom,1080709.170964241,13.706029341646962
2001.0,1.4596416173771387,7.1,7723663,/m/0kvf_t,"February 15, 1839",248093.0,120.0,"{""/m/064_8sq"": ""French Language""}",['Canada'],"['Drama', 'War film']",2001,2001,Canada,362126.8677799465,12.421562985590603
1952.0,9.745074409607884,6.7,10017886,/m/02pzyw2,My pal gus,1000000.0,83.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Comedy-drama', 'Comedy', 'Domestic Comedy']",1952,1952,United States of America,9745074.409607884,13.815511557963774
2006.0,1.281463427791386,7.2,5102247,/m/025tc0g,I trust you to kill me,12854.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Music', 'Musical', 'Biography', 'Rockumentary', 'Documentary']",2006,2006,United States of America,16471.930900830474,9.46148811969999
2000.0,1.5005115826636986,6.7,165751,/m/0162w8,Come undone,326484.0,95.0,"{""/m/064_8sq"": ""French Language""}","['France', 'Belgium']","['LGBT', 'Romantic drama', 'Romance Film', 'Drama', 'World cinema']",2000,2000,France,489893.02355437493,12.696139284836221
1983.0,2.5961550316352486,7.1,17289439,/m/043sb69,The pirates of penzance,694497.0,112.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Musical', 'Romance Film', 'Comedy']",1983,1983,United States of America,1803021.8810055852,13.450944561402771
2008.0,1.200924619133797,7.1,19379236,/m/04myzmt,Wendy and lucy,856942.0,80.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Road movie', 'Drama', 'Indie']",2008,2008,United States of America,1029122.7449697542,13.661126684282776
1956.0,9.496635653236778,6.8,1672187,/m/05m82n,Autumn leaves,1100000.0,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Melodrama', 'Drama', 'Black-and-white']",1956,1956,United States of America,10446299.218560455,13.910821646859095
2007.0,1.246559754660881,7.6,16174644,/m/04j03yn,Shelter,142666.0,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Romance Film', 'Drama', 'Gay Themed']",2007,2007,United States of America,177841.69395844926,11.868268522341692
1936.0,18.591267583733163,7.7,14576560,/m/03d8fb0,Dodsworth,1600000.0,101.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Black-and-white']",1936,1936,United States of America,29746028.133973062,14.285514812209815
2006.0,1.281463427791386,6.9,7482617,/m/0kv8qn,Family ties,1040300.0,113.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Ensemble Film', 'Family Drama', 'Drama']",2006,2006,South Korea,1333106.4039313789,13.855020652319698
1951.0,9.930230823390431,7.4,1591891,/m/05d_vs,The mating season,1625000.0,101.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Screwball comedy', 'Comedy', 'Black-and-white']",1951,1951,United States of America,16136625.08800945,14.301018989130402
2009.0,1.2057476095720854,7.0,21544734,/m/05h2689,Earth days,23179.0,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Documentary'],2009,2009,United States of America,27948.023842271366,10.051045116893743
1956.0,9.496635653236778,7.3,161460,/m/015db1,Lust for life,1600000.0,122.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Period piece', 'Biography', 'Drama', 'Biopic [feature]']",1956,1956,United States of America,15194617.045178846,14.285514812209815
2009.0,1.2057476095720854,6.8,18153153,/m/057xrx9,Middle men,754301.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Gangster Film', 'Indie', 'Period piece', 'Drama', 'Comedy', 'Biopic [feature]', 'Black comedy']",2009,2009,United States of America,909496.6276478335,13.533548097303141
1952.0,9.745074409607884,7.3,9144986,/m/027z9m0,The lusty men,1500000.0,113.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Western', 'Action', 'Drama', 'Film noir', 'Black-and-white']",1952,1952,United States of America,14617611.614411827,14.220976332738882
1994.0,1.7450604176310205,7.0,2280353,/m/070hnk,Cemetery man,253969.0,99.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","['France', 'Italy', 'Germany']","['Cult', 'Black comedy', 'Horror', 'Comedy', 'Zombie Film']",1994,1994,France,443191.24920533266,12.44497142878889
2000.0,1.5005115826636986,6.6,6856839,/m/0gsvp5,Joe gould's secret,468684.0,110.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Biography', 'Buddy film', 'Comedy-drama', 'Period piece', 'Drama', 'Biopic [feature]']",2000,2000,United States of America,703265.7706091529,13.05768617998498
2008.0,1.200924619133797,6.8,18965892,/m/04jmnc7,Lymelife,526245.0,93.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Indie', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Coming of age']",2008,2008,United States of America,631980.576196065,13.173524062999721
2009.0,1.2057476095720854,6.6,20523067,/m/051z47t,Mystery team,89442.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Crime Fiction', 'Detective fiction', 'Indie', 'Detective', 'Mystery', 'Comedy']",2009,2009,United States of America,107844.47769534646,11.40135682986576
1938.0,18.33017260514547,6.6,1276889,/m/04pg2_,Room service,875000.0,78.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Comedy', 'Black-and-white']",1938,1938,United States of America,16038901.029502288,13.681980308196241
2000.0,1.5005115826636986,7.0,5814848,/m/0f6t8x,Punks,160083.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Ensemble Film', 'Indie', 'Comedy of manners', 'Gay', 'Gay Interest', 'Comedy', 'Gay Themed']",2000,2000,United States of America,240206.39568755287,11.98345395645168
2006.0,1.281463427791386,6.8,7537205,/m/0kvb10,Taxidermia,11408.0,91.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02ztjwg"": ""Hungarian language""}","['France', 'Austria', 'Hungary']","['Horror', 'Art film', 'World cinema', 'Surrealism', 'Gross-out film', 'Drama', 'Comedy', 'Gross out', 'Black comedy']",2006,2006,France,14618.93478424413,9.34215779659637
1999.0,1.5515289764742644,6.9,2435211,/m/07ctt5,New waterford girl,774469.0,97.0,"{""/m/02h40lc"": ""English Language""}",['Canada'],"['Indie', 'Comedy-drama', 'Drama', 'Comedy', 'Coming of age', 'Teen']",1999,1999,Canada,1201611.094881047,13.559934203421326
2011.0,1.1499607153490712,7.1,34430482,/m/0h_cph8,God bless america,231319.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Comedy film', 'Drama']",2011,2011,United States of America,266007.7627138318,12.351557312272154
2009.0,1.2057476095720854,7.4,27002245,/m/06z705q,A brand new life,167776.0,92.0,"{""/m/02hwhyv"": ""Korean Language""}","['France', 'South Korea']","['Drama', 'World cinema']",2009,2009,France,202295.5109435662,12.030390995682554
1991.0,1.8994692965884328,7.3,548239,/m/02nwz8,Dogfight,397631.0,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Romantic drama', 'Romance Film', 'Coming of age', 'Period piece']",1991,1991,United States of America,755287.8758717551,12.893282233423365
1934.0,19.28527960263392,7.1,5482994,/m/0dnv98,Treasure island,1164000.0,103.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Swashbuckler films', 'Adventure', 'Black-and-white', 'Action/Adventure', 'Drama', 'Family Film']",1934,1934,United States of America,22448065.457465883,13.96737376637968
2011.0,1.1499607153490712,7.9,31192332,/m/0gj8s7_,Tt3d: closer to the edge,2036488.0,99.0,{},['United Kingdom'],['Documentary'],2011,2011,United Kingdom,2341881.1972797993,14.526737804632004
1926.0,14.605573014682369,8.1,68388,/m/0hwt7,The general,1000000.0,75.0,"{""/m/06ppq"": ""Silent film"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romance Film', 'Action', 'Comedy', 'War film']",1926,1926,United States of America,14605573.01468237,13.815511557963774
1935.0,18.87013659748916,6.9,7301880,/m/0kv4km,Alice adams,770000.0,99.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Romance Film', 'Remake', 'Black-and-white', 'Film adaptation']",1935,1935,United States of America,14530005.180066654,13.554147092530322
1995.0,1.697529589135234,7.0,4289049,/m/0bv9hq,The flower of my secret,1032180.0,100.0,"{""/m/064_8sq"": ""French Language"", ""/m/06nm1"": ""Spanish Language""}","['France', 'Spain']","['Romantic drama', 'Romance Film', 'Drama', 'World cinema']",1995,1995,France,1752156.091313606,13.847184597241938
1995.0,1.697529589135234,6.7,937809,/m/03rpvs,Heavy,941414.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic drama', 'Romance Film', 'Drama', 'Indie']",1995,1995,United States of America,1598078.1206261571,13.755139341537982
