Year,rate,averageRating,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Movie release year,startYear,Primary Country,Adjusted_Revenue,Log_Revenue
2005.0,1.3224702574807106,5.5,1922815,/m/066b_n,Cheaper by the dozen 2,135015330.0,94.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Family Film', 'Domestic Comedy', 'Comedy', 'Adventure']",2005,2005,United States of America,178553758.2289431,18.72089889291788
2004.0,1.3674342462350548,3.4,789903,/m/03cd0x,Catwoman,82102379.0,87.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'Australia']","['Crime Fiction', 'Thriller', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",2004,2004,United States of America,112269604.7419698,18.22347756304024
2002.0,1.4366551352137191,5.8,1595142,/m/05f7xf,Return to never land,109862682.0,72.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia', 'Canada', 'France']","['Fantasy Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Fantasy', 'Family Film']",2002,2002,United States of America,157834786.26365182,18.51474180757216
2008.0,1.200924619133797,5.5,4881898,/m/0csd19,Babylon a.d.,72105690.0,101.0,"{""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'United Kingdom']","['Thriller', 'Science Fiction', 'Action', 'Adventure']",2008,2008,United States of America,86593498.30062963,18.093643531179044
1998.0,1.5856626139566985,3.8,633411,/m/02ywwy,The avengers,48585416.0,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Adventure', 'Action/Adventure', 'Comedy', 'Action', 'Spy']",1998,1998,United States of America,77040077.7347336,17.6988339821148
1995.0,1.697529589135234,5.8,983044,/m/03wj_q,Mortal kombat,122195920.0,102.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Fantasy Adventure', 'Adventure', 'Action/Adventure', 'Martial Arts Film', 'Fantasy', 'Action']",1995,1995,United States of America,207431189.8716019,18.621136224439255
2012.0,1.1263082422615782,5.7,32504587,/m/0gwdqfj,What to expect when you're expecting,83900000.0,110.0,{},['United States of America'],"['Romantic comedy', 'Romance Film', 'Drama', 'Comedy']",2012,2012,United States of America,94497261.5257464,18.245136183356387
2011.0,1.1499607153490712,4.9,27658890,/m/0c3_269,The darkest hour,64626786.0,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Action', 'Horror']",2011,2011,United States of America,74318265.05927134,17.984139542248087
1995.0,1.697529589135234,5.8,4021176,/m/0bcy50,Sudden death,64350171.0,111.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Action/Adventure', 'Action', 'Drama']",1995,1995,United States of America,109236319.33841205,17.979850164885512
2008.0,1.200924619133797,5.4,10398987,/m/02qbnls,The eye,56964642.0,96.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'Canada']","['Thriller', 'Drama', 'Horror', 'Psychological thriller', 'Supernatural']",2008,2008,United States of America,68410240.9979431,17.857941335088658
1999.0,1.5515289764742644,5.6,1908729,/m/065f9t,Runaway bride,309457509.0,114.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Road movie', 'Romance Film', 'Comedy']",1999,1999,United States of America,480132292.20104545,19.550331354719273
1989.0,2.0861263454255856,5.5,145359,/m/012gk9,Star trek v: the final frontier,63000000.0,107.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Western', 'Science Fiction', 'Space western', 'Adventure']",1989,1989,United States of America,131425959.7618119,17.958645300228824
2007.0,1.246559754660881,6.4,7715229,/m/0kvfv3,The game plan,150000000.0,110.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Sports', 'Family Film', 'Comedy']",2007,2007,United States of America,186983963.19913217,18.826145858727198
2003.0,1.404354970883401,6.3,23631832,/m/02d003,Anger management,195745823.0,106.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Black comedy', 'Comedy', 'Slapstick']",2003,2003,United States of America,274896619.5597124,19.092327559274295
1994.0,1.7450604176310205,5.6,2337370,/m/074rg9,The specialist,170362582.0,110.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Peru']","['Crime Fiction', 'Thriller', 'Action', 'Action/Adventure']",1994,1994,United States of America,297292998.49361897,18.953439564914206
1995.0,1.697529589135234,6.2,21132353,/m/033pf1,Casper,287928194.0,110.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Horror', 'Comedy-drama', 'Fantasy', 'Comedy', 'Black comedy', 'Family Film']",1995,1995,United States of America,488766628.86126995,19.478221684097427
2005.0,1.3224702574807106,4.7,2338993,/m/074w86,Deuce bigalow: european gigolo,45109561.0,83.0,"{""/m/02bv9"": ""Dutch Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Gross out', 'Sex comedy', 'Gross-out film', 'Comedy', 'Slapstick']",2005,2005,United States of America,59656052.75051182,17.62460479973868
2000.0,1.5005115826636986,4.8,1682418,/m/05n0ms,102 dalmatians,183611771.0,99.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'France', 'United Kingdom']","['Adventure', ""Children's/Family"", 'Animal Picture', ""Children's"", 'Comedy', 'Family Film', 'Family-Oriented Adventure']",2000,2000,United States of America,275511589.0988946,19.028334151742275
2006.0,1.281463427791386,4.8,3257958,/m/091rc5,The santa clause 3: the escape clause,110768122.0,92.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Fantasy Comedy', 'Christmas movie', 'Family Film', 'Comedy', 'Holiday Film']",2006,2006,United States of America,141945297.30813444,18.52294959232833
2010.0,1.1867594582402414,4.7,22824908,/m/063zc8f,Why did i get married too?,60095852.0,121.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Drama', 'Comedy', 'Romantic drama', 'Romance Film']",2010,2010,United States of America,71319320.76200573,17.91145139546082
2011.0,1.1499607153490712,6.1,21843425,/m/07sc6nw,Sucker punch,89792502.0,127.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Thriller', 'Psychological thriller', 'Action/Adventure', 'Period piece', 'Fantasy', 'Comedy', 'Action']",2011,2011,United States of America,103257849.83290291,18.31301204426393
1995.0,1.697529589135234,5.3,961437,/m/03tn80,Congo,152022101.0,108.0,"{""/m/071fb"": ""Swahili Language"", ""/m/02h40lc"": ""English Language"", ""/m/0my5"": ""American Sign Language""}",['United States of America'],"['Thriller', 'Horror', 'Adventure', 'Jungle Film', 'Action/Adventure', 'Film adaptation', 'Action']",1995,1995,United States of America,258062014.65000504,18.839536476134583
1995.0,1.697529589135234,5.6,2408918,/m/07b1gq,Judge dredd,113493481.0,96.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Thriller', 'Science Fiction', 'Superhero movie', 'Superhero', 'Action/Adventure', 'Action']",1995,1995,United States of America,192658542.1714575,18.547255965923945
2005.0,1.3224702574807106,5.9,1190594,/m/04fyc2,Hide and seek,122650962.0,101.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Short Film', 'Mystery', 'Suspense', 'Crime Thriller']",2005,2005,United States of America,162202249.29639685,18.624853180248223
1999.0,1.5515289764742644,2.6,2322629,/m/073r4f,Baby geniuses,36450736.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Adventure', ""Children's/Family"", 'Comedy', 'Family Film', 'Action', 'Family-Oriented Adventure']",1999,1999,United States of America,56554373.117813624,17.411472235693267
1996.0,1.6480869797429456,6.1,885776,/m/03lrht,The cable guy,102825796.0,96.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Media Satire', 'Comedy-drama', 'Cult', 'Satire', 'Drama', 'Comedy', 'Black comedy']",1996,1996,United States of America,169465855.56930426,18.448546823084033
1988.0,2.186260410006014,5.8,1160412,/m/04cbbz,Rambo iii,189015611.0,102.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}",['United States of America'],"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Action', 'War film']",1988,1988,United States of America,413237347.2023972,19.057340172787065
1998.0,1.5856626139566985,4.8,8175422,/m/026v8vw,T-rex: back to the cretaceous,102414859.0,45.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Science Fiction', 'Family Film', 'Fantasy Adventure', 'Adventure', ""Children's/Family""]",1998,1998,United States of America,162395413.0299467,18.4445423772287
2004.0,1.3674342462350548,5.9,709391,/m/034qmv,Around the world in 80 days,72178895.0,120.0,"{""/m/064_8sq"": ""French Language"", ""/m/012w70"": ""Cantonese"", ""/m/02hwyss"": ""Turkish Language"", ""/m/02h40lc"": ""English Language"", ""/m/03k50"": ""Hindi Language"", ""/m/04306rv"": ""German Language""}","['United States of America', 'Ireland', 'United Kingdom', 'Germany']","['Adventure', 'Martial Arts Film', 'Action/Adventure', 'Western', ""Children's"", 'Drama', 'Comedy', 'Film adaptation', 'Family Film', 'Action', 'Romance Film', 'Steampunk']",2004,2004,United States of America,98699892.87840417,18.09465826196635
1999.0,1.5515289764742644,5.7,1735236,/m/05s14k,Deuce bigalow: male gigolo,92938755.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Gross out', 'Sex comedy', 'Gross-out film', 'Comedy', 'Slapstick']",1999,1999,United States of America,144197171.4199424,18.34745129655197
2005.0,1.3224702574807106,5.5,1331578,/m/04tchc,White noise,91196419.0,98.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada', 'United Kingdom']","['Thriller', 'Supernatural']",2005,2005,United States of America,120604551.71624877,18.32852619988812
1996.0,1.6480869797429456,5.7,3143504,/m/08v6ll,Michael,119718203.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Drama', 'Fantasy', 'Comedy', 'Religious Film']",1996,1996,United States of America,197306011.60252285,18.600651239165682
2009.0,1.2057476095720854,6.0,12319832,/m/047csmy,Transformers: revenge of the fallen,836303693.0,150.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Action', 'Adventure']",2009,2009,United States of America,1008371178.7110572,20.54450237541721
2007.0,1.246559754660881,4.8,5349123,/m/0dgt4t,Underdog,65270477.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Adventure', 'Superhero movie', 'Action/Adventure', ""Children's"", 'Fantasy', 'Comedy', 'Family Film', 'Action']",2007,2007,United States of America,81363549.79571868,17.994050394010355
2005.0,1.3224702574807106,5.2,491757,/m/02gxc5,Doom,55987321.0,104.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Czech Republic', 'United Kingdom', 'Germany']","['Science Fiction', 'Horror', 'Adventure', 'Creature Film', 'Action/Adventure', 'Zombie Film', 'Action']",2005,2005,United States of America,74041566.8185252,17.84063583021155
2007.0,1.246559754660881,4.3,4041345,/m/0bf17g,Are we done yet?,58388068.0,92.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Buddy film', ""Children's"", 'Drama', 'Comedy', 'Family Film', 'Domestic Comedy']",2007,2007,United States of America,72784215.72120284,17.88262212898158
1996.0,1.6480869797429456,6.4,1011167,/m/03y_zj,Dragonheart,115267375.0,103.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Slovakia', 'United Kingdom']","['Science Fiction', 'Fantasy Adventure', 'Adventure', 'Costume drama', 'Action/Adventure', 'Drama', 'Fantasy', 'Sword and sorcery films']",1996,1996,United States of America,189970659.9266475,18.562764996372575
1997.0,1.6110332157800056,6.4,1321819,/m/04sntd,The jackal,159330280.0,125.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","['France', 'United States of America', 'Japan', 'United Kingdom', 'Germany']","['Thriller', 'Action Thrillers', 'Japanese Movies', 'Chase Movie', 'Action/Adventure', 'Crime Thriller', 'Action']",1997,1997,France,256686373.35952872,18.88648984470036
2011.0,1.1499607153490712,6.1,27588976,/m/0gx08m7,I am number four,145982798.0,114.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Action/Adventure', 'Science Fiction', 'Action', 'Adventure']",2011,2011,United States of America,167874482.81673896,18.798999357663376
2002.0,1.4366551352137191,5.7,454718,/m/02bj22,The santa clause 2,172855065.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', ""Children's/Family"", 'Holiday Film', 'Christmas movie', 'Fantasy', 'Comedy', 'Family Film', 'Fantasy Comedy']",2002,2002,United States of America,248333116.7799512,18.967964032551535
1997.0,1.6110332157800056,3.8,4729,/m/01hqk,Batman & robin,238207122.0,124.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Science Fiction', 'Buddy film', 'Superhero movie', 'Master Criminal Films', 'Superhero', 'Action/Adventure', 'Fantasy', 'Action']",1997,1997,United States of America,383759585.77736014,19.28865111788086
2003.0,1.404354970883401,5.3,725817,/m/035zkg,The jungle book 2,135703599.0,72.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Adventure', ""Children's/Family"", 'Animation', ""Children's"", 'Animated Musical', 'Music', 'Family Film', 'Family-Oriented Adventure']",2003,2003,United States of America,190576023.82241774,18.725983653561535
2003.0,1.404354970883401,5.5,477385,/m/02f7v_,Just married,101564939.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2003,2003,United States of America,142633226.9521194,18.43620895481513
2003.0,1.404354970883401,5.7,714334,/m/0353tm,Freddy vs. jason,114900000.0,96.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Italy', 'Canada']","['Thriller', 'Horror', 'Slasher', 'Teen']",2003,2003,United States of America,161360386.15450278,18.559572751522204
2005.0,1.3224702574807106,5.1,694787,/m/033f8n,The dukes of hazzard,111069515.0,107.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia']","['Buddy film', 'Chase Movie', 'Action Comedy', 'Action/Adventure', 'Comedy', 'Action']",2005,2005,United States of America,146886130.10030764,18.52566683352149
2005.0,1.3224702574807106,6.3,2409484,/m/07b2jc,Transporter 2,85167639.0,87.0,"{""/m/064_8sq"": ""French Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'France']","['Thriller', 'Crime Thriller', 'Action Thrillers', 'Action', 'Martial Arts Film']",2005,2005,United States of America,112631669.47735421,18.260132107446047
2000.0,1.5005115826636986,5.2,1037250,/m/040fjs,Big momma's house,173959438.0,98.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Crime Fiction', 'Comedy of Errors', 'Action', 'Comedy', 'Slapstick']",2000,2000,United States of America,261028151.63266754,18.97433272080923
2009.0,1.2057476095720854,5.8,17356798,/m/043s2w5,The haunting in connecticut,77527732.0,102.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Drama', 'Haunted House Film']",2009,2009,United States of America,93478877.53454527,18.166146275473555
2005.0,1.3224702574807106,6.4,893808,/m/03mh94,Robots,260718330.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Science Fiction', 'Adventure', 'Animation', 'Comedy', 'Romance Film', 'Family Film']",2005,2005,United States of America,344792237.0050409,19.378951190969563
1999.0,1.5515289764742644,6.0,2394008,/m/078z_r,Stuart little,300135367.0,81.0,"{""/m/02bv9"": ""Dutch Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Adventure', ""Children's/Family"", 'Animal Picture', 'Fantasy', 'Comedy', 'Family Film', ""Children's Fantasy""]",1999,1999,United States of America,465668718.7652377,19.519744157515003
2012.0,1.1263082422615782,6.3,30009835,/m/084h00h,Underworld: awakening,160112671.0,88.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Fantasy', 'Action', 'Horror', 'Thriller']",2012,2012,United States of America,180336221.03781638,18.89138832536562
1993.0,1.790431988489427,6.3,977671,/m/03w2y6,Sommersby,140081992.0,113.0,"{""/m/02h40lc"": ""English Language""}","['France', 'United States of America']","['Thriller', 'Mystery', 'Period piece', 'Drama', 'Romantic drama', 'Romance Film']",1993,1993,France,250807279.48812002,18.757738473424897
1995.0,1.697529589135234,6.4,537416,/m/02mvb2,Ace ventura: when nature calls,212385533.0,100.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Detective fiction', 'Adventure', 'Detective', 'Mystery', 'Gross-out film', 'Comedy', 'Gross out', 'Action', 'Slapstick']",1995,1995,United States of America,360530726.5717577,19.173913737668016
2006.0,1.281463427791386,6.2,3636498,/m/09rfh9,Saw iii,164800000.0,113.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada']","['Thriller', 'Crime Fiction', 'Horror', 'Psychological thriller', 'Slasher']",2006,2006,United States of America,211185172.9000204,18.920243181507608
1999.0,1.5515289764742644,4.2,4180278,/m/0bnhmx,Inspector gadget,134403112.0,90.0,"{""/m/064_8sq"": ""French Language"", ""/m/05f_3"": ""Norwegian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}",['United States of America'],"['Action/Adventure', 'Science Fiction', 'Family Film', 'Comedy', 'Superhero movie']",1999,1999,United States of America,208530322.7963159,18.716354147987463
2005.0,1.3224702574807106,5.4,30871261,/m/04xx35,The ring two,161451538.0,128.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Horror', 'Supernatural', 'Cult', 'Mystery', 'Drama']",2005,2005,United States of America,213514857.02951673,18.899715587486085
2000.0,1.5005115826636986,6.1,451866,/m/02b61v,Mission: impossible ii,546388200.0,121.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia', 'Germany']","['Thriller', 'Action Thrillers', 'Action/Adventure', 'Glamorized Spy Film', 'Action', 'Spy']",2000,2000,United States of America,819861822.7307695,20.11884027191742
1993.0,1.790431988489427,5.7,3447732,/m/09cyky,Dennis the menace,117270765.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Comedy']",1993,1993,United States of America,209965328.9706263,18.579996058350766
2008.0,1.200924619133797,5.1,4223800,/m/0bqvqq,"10,000 bc",269784201.0,109.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'South Africa', 'New Zealand']","['Thriller', 'Adventure', 'Costume drama', 'Action/Adventure', 'Fantasy', 'Romance Film', 'Action']",2008,2008,United States of America,323990488.83424073,19.413132945538745
2010.0,1.1867594582402414,5.3,23335172,/m/065yq3c,The back-up plan,90000000.0,104.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",2010,2010,United States of America,106808351.24162173,18.31532023940565
1998.0,1.5856626139566985,5.4,1190931,/m/04fzfj,Godzilla,379014294.0,126.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/06b_j"": ""Russian Language"", ""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['United States of America', 'Japan']","['Thriller', 'Science Fiction', 'Horror', 'Remake', 'Monster', 'Disaster', 'Japanese Movies', 'Action']",1998,1998,United States of America,600988796.1509926,19.753084480013506
1991.0,1.8994692965884328,5.6,2311212,/m/072x72,Double impact,80039915.0,109.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Action/Adventure', 'Action', 'Martial Arts Film', 'Thriller']",1991,1991,United States of America,152033361.04404795,18.198036018203993
2005.0,1.3224702574807106,6.0,1830431,/m/05_cq9,The legend of zorro,142400065.0,129.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Swashbuckler films', 'Adventure', 'Superhero movie', 'Costume drama', 'Costume Adventure', 'Action/Adventure', 'Action']",2005,2005,United States of America,188319850.62581992,18.774151020425187
2012.0,1.1263082422615782,6.3,34645036,/m/0gy2y8r,Hope springs,101308161.0,121.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Comedy film', 'Drama', 'Romance Film', 'Comedy']",2012,2012,United States of America,114104216.74266297,18.43367753852988
2003.0,1.404354970883401,4.1,4803480,/m/0cn_b8,The cat in the hat,133960541.0,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Musical', 'Family Film', 'Fantasy', 'Adventure', 'Comedy']",2003,2003,United States of America,188128151.65557966,18.71305585186597
2008.0,1.200924619133797,4.0,5191439,/m/0d71hm,One missed call,45847751.0,87.0,"{""/m/03_9r"": ""Japanese Language"", ""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Japan', 'Germany']","['Thriller', 'Horror', 'Supernatural', 'Psychological thriller', 'Mystery', 'Japanese Movies']",2008,2008,United States of America,55059692.907816164,17.640836726020925
2006.0,1.281463427791386,5.5,2717905,/m/07zsmk,The benchwarmers,64957291.0,75.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Sports', 'Family Film', 'Comedy', 'Adventure', 'Slapstick']",2006,2006,United States of America,83240392.78490254,17.989240565756642
2012.0,1.1263082422615782,5.0,34361583,/m/0h_csjp,Madea's witness protection,65653242.0,114.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Comedy'],2012,2012,United States of America,73945787.59579402,17.99989755581747
1995.0,1.697529589135234,6.1,3303622,/m/094g2z,Father of the bride part ii,76594107.0,106.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Screwball comedy', 'Romance Film', 'Family Film', 'Comedy']",1995,1995,United States of America,130020762.98589015,18.154030712692347
2005.0,1.3224702574807106,6.0,1266043,/m/04nhbz,Hostage,77944725.0,112.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Thriller', 'Action/Adventure', 'Mystery', 'Drama', 'Crime Thriller', 'Action']",2005,2005,United States of America,103079580.54001318,18.17151049242349
2003.0,1.404354970883401,5.2,390436,/m/022lv4,The haunted mansion,182436254.0,87.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Mystery', 'Family Film', 'Fantasy', 'Comedy']",2003,2003,United States of America,256205260.17424676,19.02191138230044
2000.0,1.5005115826636986,6.0,1695219,/m/05p14s,Vertical limit,215663859.0,124.0,"{""/m/02hxcvy"": ""Urdu Language"", ""/m/02h40lc"": ""English Language""}","['United States of America', 'Germany']","['Action Thrillers', 'Thriller', 'Action', 'Adventure']",2000,2000,United States of America,323606118.3914507,19.189231549802027
2006.0,1.281463427791386,5.7,2581392,/m/07phbc,The pink panther,158851357.0,93.0,"{""/m/02h40lc"": ""English Language""}","['France', 'United States of America', 'Czech Republic']","['Crime Fiction', 'Action/Adventure', 'Mystery', 'Comedy', 'Reboot', 'Family Film', 'Action', 'Slapstick']",2006,2006,France,203562204.45053315,18.883479467588803
2004.0,1.3674342462350548,5.1,919546,/m/03pyd6,Exorcist: the beginning,78000586.0,114.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Cult', 'Period piece', 'Horror', 'Psychological thriller', 'Supernatural']",2004,2004,United States of America,106660672.52280258,18.172226910266573
1996.0,1.6480869797429456,6.4,3565461,/m/09lxv9,Mars attacks!,101370000.0,106.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Parody', 'Science Fiction', 'Ensemble Film', 'Alien Film', 'Fantasy', 'Comedy', 'Action']",1996,1996,United States of America,167066577.1365424,18.434287757223434
2003.0,1.404354970883401,6.2,194249,/m/01bl7g,Shanghai knights,88323487.0,110.0,"{""/m/0653m"": ""Standard Mandarin"", ""/m/02h40lc"": ""English Language"", ""/m/03115z"": ""Mandarin Chinese""}","['United States of America', 'Hong Kong', 'United Kingdom']","['Thriller', 'Buddy film', 'Adventure', 'Costume drama', 'Action Comedy', 'Action/Adventure', 'Western', 'Martial Arts Film', 'Comedy', 'Action', 'Chinese Movies']",2003,2003,United States of America,124037528.01420546,18.296516632466865
1997.0,1.6110332157800056,3.9,1046769,/m/0419kt,Speed 2: cruise control,164508066.0,125.0,"{""/m/02h40lc"": ""English Language"", ""/m/05zjd"": ""Portuguese Language"", ""/m/0my5"": ""American Sign Language""}",['United States of America'],"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Disaster', 'Romance Film', 'Action']",1997,1997,United States of America,265027958.5897294,18.91847016648098
2010.0,1.1867594582402414,6.2,24717406,/m/080jm_y,Diary of a wimpy kid,75700498.0,191.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Family Film', 'Comedy']",2010,2010,United States of America,89838281.99499647,18.142295310195728
1996.0,1.6480869797429456,5.7,1244836,/m/04lq39,Jingle all the way,183000000.0,89.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"[""Children's/Family"", 'Holiday Film', 'Christmas movie', ""Children's"", 'Comedy', 'Family Film', 'Domestic Comedy']",1996,1996,United States of America,301599917.29295903,19.024996716270177
2006.0,1.281463427791386,5.8,1945359,/m/0680y4,Final destination 3,117719158.0,86.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Canada', 'Germany']","['Thriller', 'Horror', 'Supernatural', 'Cult', 'Slasher', 'Teen']",2006,2006,United States of America,150852795.72739574,18.58381233723335
2001.0,1.4596416173771387,6.4,732851,/m/036n50,Behind enemy lines,91753202.0,105.0,"{""/m/01wgr"": ""Czech Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/06x8y"": ""Serbo-Croatian"", ""/m/02h40lc"": ""English Language"", ""/m/0k0sb"": ""Serbian language"", ""/m/01841n"": ""Bosnian language""}",['United States of America'],"['Thriller', 'Action/Adventure', 'Action', 'Drama', 'War film']",2001,2001,United States of America,133926792.16681132,18.334612954371355
2007.0,1.246559754660881,5.7,7682778,/m/0kvf6s,Fred claus,97838349.0,116.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Black comedy', 'Christmas movie', 'Fantasy Comedy', 'Comedy', 'Holiday Film']",2007,2007,United States of America,121961348.32586566,18.398827184932795
2010.0,1.1867594582402414,4.6,19994247,/m/04y7pyw,Yogi bear,201584141.0,80.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'New Zealand']","['Fantasy Adventure', 'Adventure', ""Children's/Family"", 'Animation', 'Comedy', 'Family Film']",2010,2010,United States of America,239231885.96298444,19.121717430353286
2009.0,1.2057476095720854,6.2,17544255,/m/047v2p4,Knowing,187858642.0,121.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Australia', 'United Kingdom']","['Thriller', 'Mystery', 'Science Fiction', 'Drama']",2009,2009,United States of America,226510108.52895817,19.05120033904027
2008.0,1.200924619133797,5.0,9939796,/m/02pxmgz,The happening,163403799.0,91.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","['France', 'United States of America', 'India']","['Thriller', 'Science Fiction', 'Horror', 'Doomsday film', 'Action/Adventure', 'Suspense', 'Disaster']",2008,2008,France,196235645.0790905,18.911734995933717
2004.0,1.3674342462350548,4.3,12823367,/m/02x6f3d,Art heist,102000000.0,98.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'Spain']","['Thriller', 'Heist', 'Action', 'Crime Fiction', 'Action/Adventure']",2004,2004,United States of America,139478293.1159756,18.440483381052466
